Protein	lme	hclust	IHS
TRHDE	TRHDE	0.0390678864892522	0.961947222325576	0.193858827218332
TRIAP1	TRIAP1	0.0297869741629558	0.961452948301611	0.169229944542796
TRIB1	TRIB1	0.0879500454532354	0.961666088556422	0.290823960841215
TRIB2	TRIB2	0.0220098422229211	0.961626613053484	0.14548281696018
TRIB3	TRIB3	0.0391830937401679	0.961579773944279	0.194107368281341
TRIM13	TRIM13	0.0161744136051213	0.961851393936958	0.124729235835865
TRIM16	TRIM16	0.0206763361945141	0.961737355845355	0.141014910205558
TRIM22	TRIM22	0.0765518473072302	0.961475170818036	0.271298176304514
TRIM23	TRIM23	0.131618222286242	0.961662969340801	0.355770109007411
TRIM24	TRIM24	0.103806013524712	0.961678175199048	0.31595565774509
TRIM27	TRIM27	0.0542168287983454	0.961913636953362	0.228367920193477
TRIM28	TRIM28	0.0291419109367148	0.961984668866479	0.167433782560725
TRIM29	TRIM29	0.0157387657752943	0.961966056664756	0.123045351190649
TRIM32	TRIM32	0.377732933880241	0.961747334676036	0.602730157183694
TRIM33	TRIM33	0.156580538993964	0.961594254530397	0.388029569321551
TRIM38	TRIM38	0.0188286030063136	0.962040435173294	0.134587805650806
TRIM4	TRIM4	0.0380463905521838	0.961812148137707	0.191294225281063
TRIM5	TRIM5	0.0786755487040389	0.96181832841488	0.275084686490619
TRIM54	TRIM54	0.0436590654144227	0.961651804665651	0.204901974235963
TRIM55	TRIM55	0.189749944261402	0.962025794590202	0.427252081213797
TRIM63	TRIM63	0.0452011784141266	0.961815288592019	0.208507036958186
TRIM69	TRIM69	0.0328128115272673	0.961882433297865	0.17765716139574
TRIO	TRIO	0.190460776147848	0.96171826211558	0.427983184994566
TRIP10	TRIP10	0.0220682846608633	0.961462308605718	0.145663392508213
TRIP11	TRIP11	0.101364283694613	0.961741632776568	0.312227884253928
TRIP13	TRIP13	0.0247003846326245	0.961693062731827	0.154123938919309
TRIP4	TRIP4	0.0134757685331569	0.961728351624285	0.113842121634584
TRIP6	TRIP6	0.0217465432012143	0.961856685437926	0.14462730711471
TRO	TRO	0.0584368081530761	0.961835609527955	0.237079317927107
TRPA1	TRPA1	0.0709664713326161	0.96197593939894	0.261281530013167
TRPC1	TRPC1	0.0151817835952345	0.962083946670777	0.120855907091068
TRPC3	TRPC3	0.0399589410124313	0.961307892708138	0.195991952333531
TRPC4	TRPC4	0.0206297637941368	0.961774970898542	0.140858760724173
TRPC4AP	TRPC4AP	0.0217224084288241	0.961805052192872	0.144543149864115
TRPC5	TRPC5	0.0234512308772413	0.961772549838138	0.150182389505718
TRPC6	TRPC6	0.210023644237566	0.961887016126222	0.449465256134028
TRPM1	TRPM1	0.0500047200774093	0.961739475685494	0.219297773059937
TRPM2	TRPM2	0.168711331397672	0.961786356099448	0.402820377659389
TRPM3	TRPM3	0.00969545852995	0.961870382865785	0.0965700492298847
TRPM4	TRPM4	0.0395318431564261	0.961667383814089	0.19497816335577
TRPM5	TRPM5	0.0535808743006558	0.961751932534344	0.227005527257676
TRPM6	TRPM6	0.142960092784186	0.961905696418336	0.37082897353039
TRPM7	TRPM7	0.131445784778891	0.961739486609797	0.355551123708353
TRPM8	TRPM8	0.0789241099315647	0.96153568249091	0.275478398260253
TRPS1	TRPS1	0.0260809145589684	0.961791593111145	0.158380568137211
TRPV1	TRPV1	0.0224874536763676	0.961933377385531	0.14707628042519
TRPV2	TRPV2	0.175816261992938	0.961687800085346	0.41119381587667
TRPV3	TRPV3	0.0342899467897031	0.961886493513246	0.181612325243369
TRPV4	TRPV4	0.0359196958030521	0.961620658231177	0.185852418659523
TRPV5	TRPV5	0.125322516239563	0.96178506401326	0.347179095430256
TRPV6	TRPV6	0.0320067228535574	0.961891831149661	0.175462261625422
TRRAP	TRRAP	0.0666618861403957	0.961609317431483	0.253185092037744
TSC1	TSC1	0.0577759426171756	0.961596976407747	0.235705688793851
TSC2	TSC2	0.0605727093666287	0.961390201016997	0.241317237747591
TSC22D1	TSC22D1	0.0182402581098162	0.961875163375869	0.132456978862563
TSC22D2	TSC22D2	0.151648719732794	0.961584345422831	0.381867823858556
TSC22D3	TSC22D3	0.0306165391781298	0.96176791695705	0.171598383179399
TSC22D4	TSC22D4	0.021924509683343	0.962275950922383	0.145249538395294
TSFM	TSFM	0.110626642812121	0.961774702241768	0.326186919496528
TSG101	TSG101	0.0152956229729941	0.961624872682541	0.121279229441837
TSHR	TSHR	0.0656334802827029	0.961964180154881	0.251270883810404
TSHZ1	TSHZ1	0.0833815574990768	0.96154992673996	0.283152839478436
TSHZ2	TSHZ2	0.0307042319555784	0.961517917251538	0.171821620178416
TSHZ3	TSHZ3	0.289631201213384	0.961608932289698	0.527742314161547
TSPAN1	TSPAN1	0.0391023833435217	0.961476694495865	0.193896957903004
TSPAN12	TSPAN12	0.0870678235710524	0.961780423141626	0.289378866187887
TSPAN14	TSPAN14	0.0332826150849123	0.961952474667322	0.178930975362935
TSPAN15	TSPAN15	0.0916072842324376	0.962016237618399	0.296863091198163
TSPAN33	TSPAN33	0.0498349605449886	0.961520895219042	0.218900333203088
TSPAN4	TSPAN4	0.0167913378886331	0.961300220029247	0.127049269210525
TSPAN5	TSPAN5	0.0530464982612154	0.961651460535955	0.225858899601534
TSPAN6	TSPAN6	0.0751669470583599	0.96223724627801	0.268939465583914
TSPAN8	TSPAN8	0.0310544264139622	0.961605739203107	0.172806581666691
TSPAN9	TSPAN9	0.031681910144665	0.961753058952965	0.174557079475754
TSPO	TSPO	0.0352064576218566	0.961927626025057	0.184027346340005
TSPYL2	TSPYL2	0.0698238095421759	0.961869327251033	0.259155128659336
TSSK4	TSSK4	0.069632221245792	0.961629253808915	0.25876703993679
TTC17	TTC17	0.0851096754329626	0.961873219124404	0.286120110246269
TTF1	TTF1	0.088726430640192	0.961701081974413	0.292110089429312
TTF2	TTF2	0.0746907259431041	0.961889735221105	0.268037763385842
TTK	TTK	0.0340629598608594	0.961564046143442	0.180979881499104
TTN	TTN	0.0581763886701916	0.96191792612945	0.236560586614363
TTYH1	TTYH1	0.0295213467052559	0.961569932858928	0.168483943950983
TTYH2	TTYH2	0.0169568155721687	0.961968389950468	0.127718129389081
TTYH3	TTYH3	0.0254613517108674	0.961768889045364	0.156486216481051
TUB	TUB	0.0353314119317499	0.961488135312115	0.184311511784268
TULP1	TULP1	0.0961822109526022	0.961598950323739	0.304119570386121
TULP3	TULP3	0.110869760260595	0.961584882148686	0.326512917591382
TULP4	TULP4	0.0311613884562805	0.961734245416383	0.173115494433998
TUSC3	TUSC3	0.072385030237981	0.961742822608419	0.263848030683709
TWIST1	TWIST1	0.278980314078275	0.961893653577361	0.518024510602453
TWIST2	TWIST2	0.226609998158675	0.961427732623641	0.466764540983505
TXK	TXK	0.0163446341668474	0.962297684964584	0.125412932428639
TXN	TXN	0.0309225715062084	0.961915490109958	0.17246709983604
TXNDC12	TXNDC12	0.0240367338567375	0.96149970796224	0.15202405264832
TXNDC17	TXNDC17	0.0178750952565196	0.961771400060959	0.131117334441659
TXNIP	TXNIP	0.0522536216688371	0.961748854017431	0.224175959367334
TXNRD1	TXNRD1	0.0582118007837492	0.961753203776172	0.236612311390069
TYK2	TYK2	0.0335001866878835	0.961359927294883	0.179459569370454
TYMS	TYMS	0.0562108808388701	0.961766361293186	0.232511793957823
TYRO3	TYRO3	0.0170252757981197	0.961646081734211	0.127954248705176
TYROBP	TYROBP	0.269303036172319	0.961822023725752	0.508941638350361
UACA	UACA	0.0622394755764924	0.961570543746011	0.244637786068617
UAP1	UAP1	0.0326919907436806	0.961996017584527	0.177340251782642
UBA3	UBA3	0.0929970999812416	0.961897273413175	0.299088042066694
UBA52	UBA52	0.0840858991223563	0.961839990107973	0.284389135481768
UBAC1	UBAC1	0.0536885351436931	0.962040586280268	0.22726757319549
UBAP1	UBAP1	0.0901999456456159	0.961479347267081	0.294491739889038
UBASH3A	UBASH3A	0.181414784035309	0.961673150119211	0.417686158307206
UBB	UBB	0.105801981622761	0.962071201571209	0.319043946171095
UBC	UBC	0.515076798714791	0.962023491829481	0.703928959810543
UBE2B	UBE2B	0.0375762704127176	0.961675663588884	0.190095199266961
UBE2C	UBE2C	0.0589248242776763	0.961658269347794	0.238045257328293
UBE2D1	UBE2D1	0.109843123329596	0.961572702430072	0.324995613729477
UBE2D3	UBE2D3	0.0755933870213548	0.961752826118742	0.269633368861637
UBE2I	UBE2I	0.0953342523698963	0.961723938788455	0.302795694636878
UBE2L3	UBE2L3	0.0193787794976772	0.96158441325897	0.136507627306861
UBE2N	UBE2N	0.06085447112806	0.961894191472976	0.241941237293771
UBE2V1	UBE2V1	0.023082115881851	0.961799715433155	0.14899789423599
UBE3A	UBE3A	0.14562317500874	0.961799752769558	0.374246354318815
UBL3	UBL3	0.128127269597186	0.961303277849659	0.350954646992602
UBN1	UBN1	0.0230694846650832	0.961569221632296	0.148939270888716
UBP1	UBP1	0.176794368163976	0.961994253212276	0.412401704863159
UBQLN1	UBQLN1	0.0792568484024268	0.961977002136644	0.276121830764909
UBQLN2	UBQLN2	0.115699320090727	0.961937969363618	0.333609905465689
UBR2	UBR2	0.0814901406716126	0.961551781899991	0.279923185838669
UBR5	UBR5	0.134007008692684	0.961545548521723	0.358962174440653
UCHL1	UCHL1	0.0179564318484054	0.961859700781352	0.13142133831615
UHRF1	UHRF1	0.0566920364379771	0.961907548965119	0.233521942900225
UIMC1	UIMC1	0.0429321986300684	0.961717608850321	0.203196091028338
ULBP1	ULBP1	0.0268805773619887	0.961799922843365	0.16079097372908
ULBP3	ULBP3	0.0390293885155532	0.961772825328188	0.193745723213275
ULK1	ULK1	0.0438773868720108	0.961576104675327	0.20540556650617
ULK2	ULK2	0.0400708948949184	0.961719637817998	0.196308345531676
UNC119	UNC119	0.0243866115008327	0.961907184341701	0.153158926623298
UNC13A	UNC13A	0.0302031213733125	0.961719776493503	0.170431625986928
UNC13B	UNC13B	0.0302200272757749	0.961393667425429	0.170450411710719
UNC13C	UNC13C	0.279744560568683	0.961613571147625	0.518658043317149
UNC50	UNC50	0.0595857162869168	0.961928467793819	0.239410101646257
UNC5A	UNC5A	0.286203268831013	0.961433394727362	0.524562084346809
UNC5B	UNC5B	0.067747025107892	0.961238209559438	0.255188222921216
UNC5C	UNC5C	0.203616298270721	0.961907458254392	0.442560770887747
UNC5CL	UNC5CL	0.0746723339084708	0.961905096537368	0.268006900203891
UNC5D	UNC5D	0.115720746175008	0.962029851581192	0.333656728191726
UNC79	UNC79	0.0668953659194388	0.961703016701203	0.253640444740296
UNC80	UNC80	0.0491283604216967	0.961923068028348	0.217388369477396
UNC93A	UNC93A	0.0105198404412822	0.961748206683567	0.100585474493092
UPF3A	UPF3A	0.0677077479371726	0.96202400949735	0.255218492951735
UPK1A	UPK1A	0.0312783504411055	0.961980822510312	0.173462310846191
UPK3B	UPK3B	0.0412265259808223	0.961959700673849	0.199143808822505
URI1	URI1	0.0416684960830223	0.961715609445569	0.200183024018432
USF1	USF1	0.075583720188277	0.961549645791214	0.269587646925114
USF2	USF2	0.034002138339837	0.961594129982736	0.180821062474614
USH1C	USH1C	0.0145018244599331	0.961838632012798	0.118103408080511
USH1G	USH1G	0.0668851299633067	0.961616146698103	0.253609583704396
USP14	USP14	0.159398729868231	0.961696957491698	0.391526849069535
USP20	USP20	0.0354725023603529	0.961624151685792	0.184692216918977
USP21	USP21	0.0355772186836806	0.961855986488891	0.184986920547163
USP22	USP22	0.0129436597896814	0.961903829042373	0.111582059102332
USP33	USP33	0.189906536942627	0.961815474694709	0.427381616330301
USP4	USP4	0.0537701962072906	0.961672205246386	0.227396796730288
USP6	USP6	0.0635017301956253	0.961583663668964	0.247107722199909
USP6NL	USP6NL	0.141164080997346	0.961756802709987	0.368463723041361
USP8	USP8	0.189815573401631	0.961660841065387	0.427244899284615
USP9X	USP9X	0.0592071423124512	0.961751308230959	0.238626374434212
USP9Y	USP9Y	0.0300631292474127	0.961520474931263	0.170018570491262
UTF1	UTF1	0.189534401189504	0.961461118561688	0.426884009273691
UTRN	UTRN	0.0648534213941273	0.961769377435589	0.249747942371499
UTS2R	UTS2R	0.0198462558403115	0.961633329473017	0.138147823295527
VAC14	VAC14	0.0170408337768579	0.961928599181093	0.128031501451208
VAMP2	VAMP2	0.0240705385097084	0.961984242534727	0.152169243790146
VAMP3	VAMP3	0.0422948568923296	0.961431039024064	0.201652146547877
VAMP5	VAMP5	0.121842742427863	0.961544272474432	0.342282326631232
VAMP7	VAMP7	0.0584186235827813	0.962010474408267	0.23706397403897
VAMP8	VAMP8	0.0674476632913589	0.961567670090613	0.254667415356045
VANGL2	VANGL2	0.0191084310118309	0.961636339486436	0.13555575108252
VAPA	VAPA	0.114724904795832	0.962048504551901	0.332221196033139
VAPB	VAPB	0.0326815945104059	0.961671882811969	0.177282177688902
VASN	VASN	0.0232058027500426	0.961880705197099	0.149402857783497
VASP	VASP	0.027842940564835	0.961788772135644	0.163642988296164
VAV1	VAV1	0.20011201068856	0.961624151502784	0.438671337659417
VAV2	VAV2	0.023170132637125	0.961887199267208	0.149288492486775
VAV3	VAV3	0.103238168468854	0.961602941661565	0.315077968908336
VAX2	VAX2	0.0380255844702488	0.961768771544856	0.19123760002475
VCAM1	VCAM1	0.0278006163753064	0.961770582961347	0.163517017517943
VCL	VCL	0.0861434548583247	0.961734847694468	0.28783183013358
VCP	VCP	0.03808348338501	0.962007483751768	0.191406886040486
VDAC1	VDAC1	0.0207661191211449	0.961974162415318	0.141338140811955
VDR	VDR	0.0159119445184539	0.961369690073852	0.123682097209654
VEGFA	VEGFA	0.0161792827885964	0.961529424556756	0.124727128041417
VENTX	VENTX	0.249178000128549	0.96158493818021	0.489495466628118
VEPH1	VEPH1	0.0405280563855135	0.961632238480905	0.197416021597239
VEZF1	VEZF1	0.102461539938548	0.96183671904813	0.313928768039999
VEZT	VEZT	0.143104017171216	0.961623556542493	0.370961175795665
VGLL2	VGLL2	0.159080164341047	0.961822819662596	0.391161005493767
VGLL3	VGLL3	0.389074550477799	0.961744378605271	0.611710929917388
VGLL4	VGLL4	0.102642730201771	0.961721620657981	0.314187416741038
VHL	VHL	0.141815366101389	0.961417424944413	0.369247564778356
VIM	VIM	0.2511183550013	0.961655703432507	0.491415708258893
VIP	VIP	0.0350538446793674	0.961407103273436	0.183578362754949
VIPR1	VIPR1	0.0389367059182457	0.962102807961244	0.193548738297891
VIPR2	VIPR2	0.0248693496750368	0.961395418628626	0.154626255344472
VLDLR	VLDLR	0.0300111894013506	0.961776412187533	0.169894243775095
VN1R1	VN1R1	0.052736026751604	0.961774514495509	0.225211381873666
VNN1	VNN1	0.0174250165165655	0.961802976411768	0.129458227817536
VNN2	VNN2	0.0475697195187285	0.961738875766475	0.213891674850772
VNN3	VNN3	0.0683432515027396	0.96194306189079	0.256402645481902
VOPP1	VOPP1	0.012515522835781	0.961553646202899	0.109701169624033
VPS25	VPS25	0.0798672481010208	0.9617757805009	0.277154081476024
VPS28	VPS28	0.0401382390462355	0.961632493588578	0.196464334937122
VPS36	VPS36	0.0349289277391342	0.961555756706707	0.183265140010743
VPS37B	VPS37B	0.0316149048145406	0.961616339767223	0.174359998422367
VPS4A	VPS4A	0.0299104362440535	0.96169163443452	0.169601345272357
VPS72	VPS72	0.033035577904225	0.96192928227726	0.178263540139384
VSTM4	VSTM4	0.0137455959337705	0.961947400179549	0.114989305034899
VSX1	VSX1	0.0658427681522386	0.961745421282358	0.251642565546792
WASF2	WASF2	0.0212264429540729	0.962073186794804	0.142903434588337
WASL	WASL	0.118011330959461	0.961538855591051	0.336856764987044
WBP4	WBP4	0.03994404137574	0.961877744296946	0.196013480191033
WDPCP	WDPCP	0.0963707293901573	0.961501838199336	0.304402091742562
WDR12	WDR12	0.0406145258078812	0.961727795607369	0.197636328580684
WDR6	WDR6	0.0339113166509395	0.961591530448771	0.180579165126849
WDR77	WDR77	0.0178019369061575	0.962003335353416	0.130864520323404
WDTC1	WDTC1	0.0179595050644407	0.961597610463633	0.131414676330597
WFS1	WFS1	0.121785078428676	0.961642043439942	0.342218719068151
WIZ	WIZ	0.163774165202109	0.96181339655785	0.396888127942203
WLS	WLS	0.0215654236140372	0.961627466871289	0.144006609855148
WNK1	WNK1	0.204655020972729	0.961888491993601	0.443683794500517
WNK2	WNK2	0.0263276506269307	0.961769401015088	0.159126141075556
WNK3	WNK3	0.0268356790929344	0.961611420230373	0.16064088983009
WNK4	WNK4	0.0170333889065911	0.96196702047147	0.128006087257619
WNT1	WNT1	0.254386837802332	0.961814976990993	0.494644387967418
WNT2	WNT2	0.362429988680526	0.96168341850055	0.59037522854656
WNT3A	WNT3A	0.229196996003078	0.96141662576899	0.469418579237836
WNT4	WNT4	0.266062875208749	0.961756412382394	0.50585341387492
WNT5A	WNT5A	0.0319982083631298	0.961415841424798	0.175395508544331
WNT5B	WNT5B	0.0347309637220621	0.962105995803737	0.182797342532757
WNT6	WNT6	0.0790054889672204	0.961985813054325	0.275684891751228
WNT7B	WNT7B	0.119036337098254	0.96153457549712	0.338315760585436
WSB1	WSB1	0.0542220634100219	0.961992324622155	0.228388285219748
WSB2	WSB2	0.0411641015577037	0.961874572906436	0.198984176770148
WT1	WT1	0.0571095430487227	0.961879473369594	0.234376827335988
WWC1	WWC1	0.0121651821925833	0.961579597878748	0.108156326679793
WWOX	WWOX	0.029417891096163	0.961858244821352	0.168213676899654
WWP1	WWP1	0.076862056522053	0.961691270704563	0.271877856409196
WWTR1	WWTR1	0.0477050273529886	0.961557945082543	0.214175507637186
XBP1	XBP1	0.0215180727592624	0.96168125795013	0.143852449682965
XCR1	XCR1	0.237379310578252	0.961778583184007	0.477814123907139
XKR3	XKR3	0.159904158407168	0.961814444228523	0.392171045907548
XKR8	XKR8	0.0377947335279959	0.961777282203081	0.190657064107642
XKRX	XKRX	0.0188734765492531	0.961737735905005	0.134726888946249
XPA	XPA	0.0809275653437059	0.961757049247719	0.278985046996724
XPC	XPC	0.0665061573441292	0.961663282654021	0.252896282274493
XPNPEP2	XPNPEP2	0.105778367175132	0.961511494691998	0.318915531024503
XPO6	XPO6	0.02367150843071	0.96184096751613	0.150891439689468
XPR1	XPR1	0.156223812636106	0.962162709535735	0.387701853052006
XRCC5	XRCC5	0.050444510416006	0.961933117097967	0.220282194343868
XRCC6	XRCC6	0.0235597573842757	0.961959031424517	0.150544084553245
XRN1	XRN1	0.133829513776185	0.961568144521442	0.358728584369817
XRN2	XRN2	0.0761863096132159	0.961648370940956	0.270674048492929
YAF2	YAF2	0.0429746603206756	0.961528080797412	0.203276517731537
YAP1	YAP1	0.0731785083666365	0.961803909519545	0.265298653294433
YARS	YARS	0.0293933404320913	0.961876820882527	0.168145094635371
YBX1	YBX1	0.0190815383634169	0.961892213089505	0.135478349434658
YBX2	YBX2	0.0441766214615122	0.961909729537048	0.206140539443128
YBX3	YBX3	0.0776302674362492	0.961837840352769	0.273253963881386
YEATS2	YEATS2	0.0719683794583719	0.962146224289897	0.263142745604235
YEATS4	YEATS4	0.0396522004229257	0.961670111438249	0.195275026563785
YES1	YES1	0.0705007039925972	0.961721353627216	0.260388234134018
YIPF3	YIPF3	0.0257905995913445	0.961401599382961	0.157464674438949
YIPF4	YIPF4	0.114221771375978	0.961733994052437	0.331437717215713
YOD1	YOD1	0.0871926125550341	0.961830646050552	0.28959372725362
YWHAB	YWHAB	0.0494202319453841	0.962016705215491	0.218043777042785
YWHAE	YWHAE	0.0419577795307216	0.961618742562578	0.200866590534739
YWHAG	YWHAG	0.118539418461473	0.961821268787212	0.337659197810325
YWHAH	YWHAH	0.0312263850232245	0.961821796865972	0.17330383075012
YWHAQ	YWHAQ	0.087755339193373	0.961543321071653	0.290483321878839
YWHAZ	YWHAZ	0.0225792020934478	0.961544687473025	0.147346231103257
YY2	YY2	0.0608995134351289	0.961367866147576	0.241964533104659
ZACN	ZACN	0.087293811022278	0.961669463888348	0.289737454338518
ZAN	ZAN	0.107142623067665	0.961874756637521	0.321026142998847
ZAP70	ZAP70	0.204472671093848	0.961276552508892	0.443344994729138
ZBED1	ZBED1	0.0981307682349656	0.961961478933605	0.307242605997603
ZBED2	ZBED2	0.148661944844408	0.961692588943027	0.378109892246585
ZBED3	ZBED3	0.0444517666667938	0.9617353402659	0.206762750370344
ZBED4	ZBED4	0.0297972483424381	0.961799652081666	0.169289642591471
ZBED9	ZBED9	0.0718435188535629	0.962062706057841	0.26290296719698
ZBTB1	ZBTB1	0.164538884813985	0.962105558798877	0.397874070175606
ZBTB10	ZBTB10	0.0776870134472015	0.962027391509165	0.273380750786789
ZBTB11	ZBTB11	0.138686385996368	0.961557745398192	0.365177995826817
ZBTB12	ZBTB12	0.0269996583232432	0.961597966162286	0.161129812668877
ZBTB14	ZBTB14	0.0491719319358772	0.961491594182411	0.217435965806156
ZBTB16	ZBTB16	0.0207750970218046	0.961933566745559	0.1413657072195
ZBTB17	ZBTB17	0.0115759596808852	0.961434092537286	0.105496551085995
ZBTB18	ZBTB18	0.044987432952105	0.961822318121893	0.208014223187615
ZBTB2	ZBTB2	0.0452068261024125	0.961892270081943	0.208528407136412
ZBTB20	ZBTB20	0.0324589839126358	0.961290719889662	0.176642350562555
ZBTB21	ZBTB21	0.075869837956426	0.961666243037793	0.270113794589322
ZBTB22	ZBTB22	0.0748461389235309	0.962051112249791	0.268338985611456
ZBTB24	ZBTB24	0.0762032501115901	0.961873459856238	0.270735819272451
ZBTB25	ZBTB25	0.0440322014847337	0.961944845453836	0.205807068032719
ZBTB26	ZBTB26	0.107432228701385	0.961815433139033	0.321449802584345
ZBTB3	ZBTB3	0.174977574002022	0.96155090361836	0.410182696361746
ZBTB32	ZBTB32	0.0561351115618303	0.961791240683567	0.2323580396607
ZBTB33	ZBTB33	0.0724672027562429	0.961755289434311	0.263999461289839
ZBTB34	ZBTB34	0.102391599871026	0.961671080914441	0.313794583325667
ZBTB37	ZBTB37	0.085964383344519	0.961633700248999	0.287517387378943
ZBTB38	ZBTB38	0.0364676052197488	0.961465804709231	0.187249446990971
ZBTB39	ZBTB39	0.0892271089693959	0.96169715737323	0.29293251280201
ZBTB4	ZBTB4	0.105305666119191	0.961888283717348	0.318264491341872
ZBTB40	ZBTB40	0.0260532931338332	0.962000239656771	0.158313847273685
ZBTB41	ZBTB41	0.139120085450361	0.961825112110579	0.365799387349305
ZBTB43	ZBTB43	0.0786141463006098	0.961869819037632	0.274984680802341
ZBTB44	ZBTB44	0.134749295049764	0.961764520651372	0.359995959924062
ZBTB45	ZBTB45	0.0244159394579992	0.961770695594278	0.153240122279081
ZBTB46	ZBTB46	0.0499657119992141	0.961967103955887	0.219238161069139
ZBTB47	ZBTB47	0.0733015528911243	0.961741289330719	0.265512956345738
ZBTB48	ZBTB48	0.040585386659861	0.961688620242375	0.197561394252331
ZBTB49	ZBTB49	0.331934807379099	0.961559556880044	0.564955826854197
ZBTB5	ZBTB5	0.068197740573463	0.961722193008814	0.256100137880785
ZBTB6	ZBTB6	0.103198161356001	0.961918853407814	0.315068654495109
ZBTB7A	ZBTB7A	0.019920319334548	0.961601087351815	0.138403037295056
ZBTB7B	ZBTB7B	0.0394775674164649	0.961725017207932	0.19485010701287
ZBTB7C	ZBTB7C	0.0214871802682448	0.961593920499538	0.143742623861615
ZBTB8A	ZBTB8A	0.108517519693266	0.961840357630366	0.323073567397476
ZBTB8OS	ZBTB8OS	0.0278396116045911	0.961866856510977	0.163639847532912
ZBTB9	ZBTB9	0.031514878976709	0.961874488548915	0.174107317759487
ZC3H10	ZC3H10	0.0436190027808108	0.961552219116706	0.204797336212038
ZC3H11A	ZC3H11A	0.0981671920724611	0.96193318964612	0.307295102773972
ZC3H12B	ZC3H12B	0.0150592706229212	0.961501122495048	0.120330817365692
ZC3H12C	ZC3H12C	0.0452913477476338	0.961800898231454	0.208713341561548
ZC3H12D	ZC3H12D	0.099380231240161	0.961735036530197	0.309156029089092
ZC3H13	ZC3H13	0.0555805471796921	0.961465901016597	0.231168338820692
ZC3H14	ZC3H14	0.137920325490487	0.961506400057398	0.364158311256385
ZC3H15	ZC3H15	0.0674531346596961	0.961759661022566	0.254703168266943
ZC3H18	ZC3H18	0.107684520076997	0.96166972882201	0.321802646385597
ZC3H3	ZC3H3	0.0242378630765667	0.962001244535138	0.152698573813017
ZC3H6	ZC3H6	0.180354695812961	0.961829558607468	0.416497872103285
ZC3H7A	ZC3H7A	0.105560231721205	0.961698337590911	0.31861748125612
ZC3H7B	ZC3H7B	0.0269696998372871	0.961942642515152	0.161069253209048
ZC3H8	ZC3H8	0.03429936783299	0.961400934656548	0.181591421308291
ZC3HAV1	ZC3HAV1	0.0755822423783608	0.961736889647758	0.26961125847703
ZC3HAV1L	ZC3HAV1L	0.0203588940164203	0.961933163560269	0.139942471493837
ZC3HC1	ZC3HC1	0.0414288676851537	0.9617038710551	0.199605366727054
ZC4H2	ZC4H2	0.0539031294793913	0.961599563080733	0.227669114629251
ZCCHC10	ZCCHC10	0.0519053709413716	0.961686853087186	0.223420484376278
ZCCHC12	ZCCHC12	0.0314003876764295	0.961298052849827	0.173738687493838
ZCCHC14	ZCCHC14	0.0817479696933568	0.961308824504862	0.280330242128066
ZCCHC17	ZCCHC17	0.0299164454353218	0.961789975563337	0.169627053632904
ZCCHC2	ZCCHC2	0.077365903742026	0.961965358527345	0.272806376998394
ZCCHC24	ZCCHC24	0.0872686154214402	0.961749358088259	0.289707671391044
ZCCHC3	ZCCHC3	0.0267224506082741	0.961669526650248	0.160306476560972
ZCCHC4	ZCCHC4	0.122543318709017	0.961881633731029	0.343325163078169
ZCCHC7	ZCCHC7	0.0896600267053322	0.961917927082213	0.293675989877499
ZCCHC8	ZCCHC8	0.0784323843705837	0.962006715608409	0.27468614906049
ZCCHC9	ZCCHC9	0.073604588269568	0.961535877813918	0.266032803227179
ZCRB1	ZCRB1	0.0550693137467566	0.961956497492452	0.230161430676695
ZCWPW1	ZCWPW1	0.122133590462474	0.961644185573729	0.342708414153316
ZCWPW2	ZCWPW2	0.10178426655433	0.962232100484639	0.312953812251683
ZDBF2	ZDBF2	0.0525031499761871	0.961610637097655	0.224694431391245
ZDHHC1	ZDHHC1	0.0239129167053703	0.961655120235402	0.151644250763034
ZDHHC11	ZDHHC11	0.0436747512401947	0.961605071187967	0.20493379973895
ZDHHC11B	ZDHHC11B	0.0584349983485114	0.961869632531993	0.237079839692223
ZDHHC12	ZDHHC12	0.114421937633637	0.961743746541173	0.331729683607414
ZDHHC13	ZDHHC13	0.0116773365863893	0.961669256671897	0.105970446799759
ZDHHC14	ZDHHC14	0.0263862715481402	0.961675240269945	0.159295398649445
ZDHHC15	ZDHHC15	0.0940666136081084	0.961809773624839	0.300789275640057
ZDHHC16	ZDHHC16	0.016860804186041	0.961353371084316	0.127315320929742
ZDHHC17	ZDHHC17	0.108100386886697	0.961615237641387	0.32241429748877
ZDHHC18	ZDHHC18	0.0658921582660419	0.962002461571157	0.251770567084734
ZDHHC19	ZDHHC19	0.0495467006090525	0.9617430205103	0.218291533276189
ZDHHC2	ZDHHC2	0.0203948488478098	0.961768991218351	0.140054036723005
ZDHHC20	ZDHHC20	0.111890971864354	0.961883308778423	0.328064106904914
ZDHHC21	ZDHHC21	0.0691378638819975	0.96177814541887	0.257866799923235
ZDHHC23	ZDHHC23	0.0550634015031174	0.961813338737292	0.230131949198596
ZDHHC24	ZDHHC24	0.0208071031111252	0.961759208044038	0.141461736910892
ZDHHC3	ZDHHC3	0.0468858134187806	0.962210660544692	0.212400634414919
ZDHHC4	ZDHHC4	0.0666742801549248	0.961618816301696	0.253209878086038
ZDHHC5	ZDHHC5	0.0253721149145292	0.961318537239646	0.156175172150734
ZDHHC6	ZDHHC6	0.0470582260672174	0.962276702241619	0.212798107588631
