target	r	p	drug
MGMT	-0.318477514845872	0.00195260487337065	L-cysteine | lomeguatrib | O6-Benzylguanine | S-methylcysteine | temozolomide
HMGCS2	-0.604547760436871	0	L-Cysteinesulfinic-acid
PAPOLA	0.292560651726299	0.00456882929905086	L-Cysteinesulfinic-acid
PRDX2	-0.0709170123243114	0.498683551197883	L-Cysteinesulfinic-acid
RIPK2	0.322953657008147	0.00167356004167546	LDN-212854 | necrostatin-2 | PP-2 | SB-203580 | SRC-kinase-inhibitor-I
CRBN	-0.209558055563845	0.0439671990727984	lenalidomide | pomalidomide | thalidomide
ALPL	-0.249410641281967	0.0161183906239034	levamisole
AADAT	-0.423055116230491	2.8535330175996e-05	L-glutamic-acid | MC-1
ALDH18A1	0.223449016740772	0.0315168143150558	L-glutamic-acid
DNPEP	-0.399644892721793	8.28174097837417e-05	L-glutamic-acid
EARS2	-0.362865924621766	0.000382525965336525	L-glutamic-acid
ENPEP	-0.488675360329444	9.46270357220003e-07	L-glutamic-acid
FPGS	-0.293754289636239	0.00440032399331914	L-glutamic-acid | raltitrexed
FTCD	-0.621005043120169	0	L-glutamic-acid | MC-1 | tetrahydrofolic-acid
GATB	-0.362522753722658	0.000387720059754673	L-glutamic-acid
GLS2	-0.548700426725553	2.15858166006396e-08	L-glutamic-acid
GMPS	0.551251827758049	1.79706217472392e-08	L-glutamic-acid
NADSYN1	-0.12279549998508	0.240481659066203	L-glutamic-acid
NAGS	-0.366342395034466	0.000333406767971348	L-glutamic-acid
PFAS	0.24109993733401	0.0201175887675783	L-glutamic-acid
PSAT1	0.235489839157292	0.0232770299390247	L-glutamic-acid | MC-1
SLC25A18	-0.376995613380681	0.000216807414461088	L-glutamic-acid
SLC25A22	-0.368311897585867	0.000308231847488862	L-glutamic-acid
TAT	-0.443555847333711	1.05466367830341e-05	L-glutamic-acid | MC-1 | plovamer-acetate
LARS2	-0.354435856882815	0.000530605366604241	L-leucine
LCMT1	0.132598251320462	0.204762592699038	L-leucine
SLC7A2	-0.062845035958342	0.548890222258752	L-lysine | ornithine
EIF5A	0.199859747545582	0.054898573365501	L-mimosine
GART	0.348214019277252	0.000671901566662027	lometrexol | pemetrexed
NRAS	-0.152860254841694	0.143328302419779	lonafarnib
L3HYPDH	-0.336143355912984	0.00104866765580031	L-proline
P4HA2	0.451791948912297	6.95088227097036e-06	L-proline | succinic-acid
PARS2	-0.264002864730984	0.0107460461692835	L-proline
PPIB	-0.197666437886067	0.0576583629571191	L-proline
PPIC	0.0409119393631942	0.696513574703551	L-proline
PPIG	0.227611828951687	0.0284254104765596	L-proline
PPIH	0.089672047984244	0.392000046954631	L-proline
PRODH	-0.126749425561756	0.225585382125389	L-proline
TARS2	-0.155665303930053	0.136062834550313	L-threonine
THNSL1	-0.580301990391215	1.4522604500177e-09	L-threonine | MC-1
PLCB2	0.062069171316881	0.553842600526998	m-3M3FBS
PLCB3	-0.028020649935842	0.78941850720101	m-3M3FBS
PLCD1	-0.417892632270001	3.63244962035208e-05	m-3M3FBS
PLCG1	0.281817910536839	0.00636481616156886	m-3M3FBS
PLCG2	-0.224478529438095	0.0307269278003955	m-3M3FBS
MMP15	-0.12507833248784	0.231799798753174	marimastat
MOCOS	-0.396959207424428	9.31492176542876e-05	MC-1
OAT	0.209841544567455	0.0436771808317145	MC-1 | ornithine
PDXDC1	-0.0258571812240757	0.805345670903419	MC-1
PDXP	-0.322804452269404	0.00168224507760433	MC-1
PNPO	-0.595371669004207	0	MC-1 | riboflavin-5-phosphate-sodium
PYGB	-0.260780042374146	0.0117738809244482	MC-1
SCLY	-0.433156277043359	1.76049432920427e-05	MC-1
SDS	-0.419101190653815	3.43403230651676e-05	MC-1
SDSL	-0.666721375070872	0	MC-1
SEPSECS	-0.415296469815881	4.09553648245969e-05	MC-1
SGPL1	0.0847333711318671	0.418678439755688	MC-1
SPTLC1	0.393572259854973	0.000107891329156496	MC-1
SPTLC2	0.225597564978664	0.0298874521673833	MC-1
SPTLC3	0.109023902599147	0.297642941778517	MC-1
CALR	-0.216973531079347	0.0368892782278691	melatonin
EPX	-0.00414789173704157	0.968517738586773	melatonin
F7	-0.382307302079914	0.0001740206227159	menadione
F9	-0.654695473128227	0	menadione
PROC	-0.221375070872251	0.0331603259945095	menadione | sodium-tetradecyl-sulfate
PROS1	0.152114231147981	0.145309210910352	menadione | sodium-tetradecyl-sulfate
VKORC1L1	0.210378681626928	0.0431320462211248	menadione | menadione-bisulfite
MALT1	0.28298170749903	0.00614382047524841	mepazine
BHMT2	-0.62019933753096	0	methionine
APEX1	0.221598877980365	0.0329795528650388	methoxyamine
GANAB	0.012697323266987	0.903718327888472	miglitol
CASP1	-0.00446122168840082	0.966136660694634	minocycline | VX-765
GGPS1	0.289860045955059	0.00497153389054581	minodronic-acid | zoledronic-acid
VWF	-0.291978753245203	0.00465304809758299	mitoflaxone
FDX1	-0.604980454179225	0	mitotane
MAPKAPK2	-0.0383008564352004	0.715022030637052	MK2-IN-1
LYPLA1	-0.162648085703202	0.119197563388185	ML-348
B4GALT1	0.279027781922354	0.00692363573334316	N-acetyl-D-glucosamine
NAGK	0.124571036376115	0.233709845447083	N-acetyl-D-glucosamine
NAGLU	-0.15144280982364	0.147109666682812	N-acetyl-D-glucosamine
RENBP	0.243845304526872	0.0187110643258173	N-acetyl-D-glucosamine
DHPS	0.377756557548268	0.000210131355836309	nadide | sulfaphenazole
GALE	-0.338008415147265	0.000980036073536961	nadide
PTGR1	-0.396974127898302	9.30886407554379e-05	naringeninic-acid
HSP90B1	-0.0117573334129092	0.910819721193707	NECA | rifabutin
RIPK1	-0.048595983408433	0.643106529500414	necrostatin-1
BRPF1	-0.268583450210379	0.00942087915059528	NI-57 | PFI-4
DGAT2	-0.61065023425144	0	niacin
NNMT	-0.00678881561278386	0.948459391105948	niacin
QPRT	-0.270851362239265	0.00881970623544223	niacin
BST1	0.0290203216854167	0.782087878792923	nicotinamide
SIRT5	-0.417370415684402	3.72146431245614e-05	nicotinamide | suramin
UGT1A9	-0.296081883560622	0.00408764348344752	niflumic-acid | phenolphthalein
HPD	-0.58776222732834	4.97146412408217e-10	nitisinone
CLCN7	-0.017113783533765	0.87046388323331	NPPB
USP7	-0.124451672585121	0.23416086459872	NSC-632839 | P22077 | P5091
UBE2N	0.0857330428814419	0.413194752521755	NSC-697923
EPHB4	-0.0984602070961774	0.347121074421068	NVP-BHG712 | vandetanib | XL-647
WDR5	0.373355017755364	0.000251552237375334	OICR-9429 | WDR5-0103
TPMT	-0.380069230998776	0.000190992159571878	olsalazine
DAGLB	0.33591954880487	0.00105719176384715	orlistat | RHC-80267
ARG1	-0.587627943063472	5.09742772353119e-10	ornithine | urea
SLC25A15	-0.622959625197696	0	ornithine
NEU1	0.431485183969443	1.90881925045088e-05	oseltamivir-phosphate
SPR	-0.516845215004028	1.77187722085524e-07	oxaloacetate
ATIC	0.359359613261317	0.000438750624913547	pemetrexed | tetrahydrofolic-acid
NT5E	-0.0425830324371102	0.684760318345141	pentoxifylline
CTSD	-0.184804989406464	0.0762179839307559	pepstatin | S-methylcysteine
CPT2	-0.543254453761451	3.16238929169927e-08	perhexiline
UBA3	0.334084330518337	0.00112951142186652	pevonedistat
FES	-0.187102742383098	0.0725884837549973	PF-06463922
PBRM1	0.187490674703829	0.0719897237366319	PFI-3
SMARCA4	0.517710602488735	1.67902354513624e-07	PFI-3
MAPK9	0.0206051744203396	0.844331145186839	PGL5001 | pyrazolanthrone | RGB-286638 | SB-203580 | SR-3306
AQP9	-0.301318969890484	0.00345571122806998	phloretin
CLCN3	0.121094565963415	0.247095844590424	phloretin
PCTP	-0.594013905881651	4.59025800298595e-11	phosphatidylcholine
IRF3	-0.0782728059443168	0.45512355483361	piceatannol
PIK3C3	0.221658559875862	0.0329314875870831	PIK-93 | SAR405
FURIN	-0.326504729790218	0.00147850172146863	pirfenidone
EEF2	0.241055175912387	0.0201412559252371	PJ-34
YARS2	0.0451791948912297	0.666650256051429	plovamer-acetate
F13A1	0.291680343767718	0.00469677302182643	propylene-glycol
DIO1	-0.50547581391185	3.54498506864683e-07	propylthiouracil
PRC1	0.456193488705201	5.53962936224611e-06	PRT4165
CSNK1G3	-0.0661573811584256	0.527993346372481	purvalanol-a
PDXK	-0.091760914326639	0.381029766064951	pyridoxal | pyridoxine
HIBCH	-0.660559219360807	0	quercetin
DGKA	0.0719465250216347	0.492458123693983	R-59022 | vitamin-E
NAT10	0.512130345259765	2.36944739477906e-07	remodelin
DHRS3	-0.215839575064904	0.0379051438389625	retinol
DHRS4	-0.629166542329384	0	retinol
RDH11	-0.368714750380472	0.000303303771886662	retinol
RDH13	-0.267076482349079	0.00984002432117321	retinol
RDH14	-0.268150756468025	0.00953958852245316	retinol
RETSAT	-0.471397451583062	2.47293349985604e-06	retinol
MAP3K7	0.13174778430963	0.207701487152406	RGB-286638
RFK	-0.282131240488198	0.00630463339213272	riboflavin | riboflavin-5-phosphate-sodium
HAO1	-0.702172420996091	0	riboflavin-5-phosphate-sodium
HAO2	-0.633583002596162	0	riboflavin-5-phosphate-sodium
PPCDC	-0.0726477872937244	0.488241297252805	riboflavin-5-phosphate-sodium
RPS6KA4	-0.0142938139715317	0.891674937717436	riboflavin-5-phosphate-sodium
P4HB	-0.347274029423174	0.000696024752211378	ribostamycin-sulfate
CDC42BPA	-0.0853003491390886	0.415563114419805	RKI-1447
PKN1	0.23980185610695	0.0208137432692081	RKI-1447
LSS	-0.160947151681537	0.12314863869979	Ro-48-8071
KMO	-0.524917191369998	1.06585424641598e-07	Ro-61-8048
EIF2S1	0.332070066545313	0.0012140588460123	salubrinal
GAK	0.231028617468891	0.0260844019544945	SB-203580
PRMT3	0.490689624302468	8.43337875339378e-07	SGC-707 | UNC-2327
CARM1	0.153964369908388	0.140434190214571	sinefungin
SMAD3	0.157366237951717	0.131795982843103	SIS3
SNCA	0.0326012354152368	0.755989640926153	SMER-28
PTPN6	0.102160484616991	0.329232006147381	sodium-stibogluconate
CBR1	-0.510891945928203	2.55554663585755e-07	sofalcone
USP10	0.217376383873952	0.0365339332812275	spautin-1
USP13	-0.0428963623884695	0.682564846599197	spautin-1
SMS	0.395899853779356	9.75452519520478e-05	spermine
FDFT1	-0.114216227507386	0.275119967269938	SQ-109
SRPK1	0.529288890215153	8.04419038363387e-08	SRPIN340
MYD88	-0.0468204470173973	0.655298755018931	ST-2825
HSD17B6	-0.700232759392438	0	succinic-acid
OXCT1	0.251454746202739	0.0152476407100529	succinic-acid | thiomersal
SDHA	-0.533645668586434	6.04811964691092e-08	succinic-acid
SDHB	-0.602518575989973	0	succinic-acid
SDHC	-0.558294291426696	1.06406449009639e-08	succinic-acid
SLC25A10	-0.623362477992301	0	succinic-acid
SUCLA2	-0.2198979439587	0.0343745451829963	succinic-acid
SUCLG1	-0.621049804541792	0	succinic-acid
SUCLG2	-0.624496434006744	0	succinic-acid
FGA	0.272149443466324	0.00849105821386447	sucralfate
FGB	0.359464056578437	0.00043697137201367	sucralfate
FGG	0.350183521828653	0.00062382519170823	sucralfate
ATOX1	-0.26746441466981	0.00973058720494989	sucrose
TTR	-0.29063591059652	0.00485271543723798	tafamidis-meglumine
EBP	-0.177658082420698	0.0884493171944295	tamoxifen
ATP6V1C1	0.459132822058428	4.75291306891657e-06	tartaric-acid
DDX6	0.369266807913819	0.000296668632295809	tartaric-acid
HIF1AN	0.443421563068843	1.06177012859366e-05	tartaric-acid
MAP3K5	-0.133762048282653	0.200789508070853	TC-ASK-10
TK2	-0.410611441019367	5.07392683653556e-05	telbivudine | torcitabine
SIRT3	-0.565247232252096	6.12484425966232e-09	tenovin-6
PRNP	0.422547820118767	2.92249359757348e-05	tetracycline
ALDH1L1	-0.432410253349646	1.82531987688782e-05	tetrahydrofolic-acid
MTFMT	-0.434141028319059	1.67823324928436e-05	tetrahydrofolic-acid
CDA	-0.0208886634239503	0.842216267763076	tetrahydrouridine | zebularine
ANXA5	0.074587448897377	0.47667858989037	timonacic
TYMP	-0.278057951120528	0.00712782670421457	tipiracil | uridine
AKR1B10	-0.192742681507565	0.0642696974676751	tolrestat
LAP3	-0.173256542627794	0.0967280237606135	tosedostat
NPEPPS	0.425427471576497	2.5508144274174e-05	tosedostat
S100A4	0.122362806242726	0.242152414045107	trifluoperazine
ACAA2	-0.668675957148399	0	trimetazidine
CANT1	0.477753573453493	1.74645353846648e-06	trometamol
DCN	-0.220226194383934	0.034101526344392	trometamol
WARS2	-0.255140103249679	0.0137806963285603	tryptophan
MAP2K7	-0.192951568141804	0.0639771827925305	U-0126
DPP7	0.155277371609322	0.137050562834707	UAMC-00039
RNPEP	-0.220629047178538	0.0337689606729442	ubenimex
PIP5K1C	-0.0403748023037212	0.700306904688182	UNC-3230
UCKL1	0.0981617976186924	0.34858987582351	uracil
MAP3K11	-0.438826057115574	1.33399884478792e-05	URMC-099
TUBG1	0.339291575900451	0.000935227525767604	vinblastine
PPP2CA	0.216048461699144	0.0377162653032545	vitamin-E
PPP2CB	0.0318253707737758	0.761622102594272	vitamin-E
SEC14L2	-0.593909462564531	5.15678190600981e-11	vitamin-E
SEC14L4	-0.340992509922115	0.000878715887924374	vitamin-E
WAS	0.134746799558354	0.197471303609134	wiskostatin
WASL	-0.170928948703411	0.101346891059954	wiskostatin
PI4KA	-0.103189997314315	0.324361637609275	wortmannin
UCHL5	0.0664856315836591	0.52594450778425	WP1130
USP9X	-0.0664557906359106	0.526130599854559	WP1130
CES3	-0.486138879770821	1.09289594927161e-06	WWL-113
ABHD6	-0.229327683447226	0.0272283746026773	WWL-123
RHOA	0.0851511444003461	0.416381623219405	Y16
PKN2	0.0349288293396198	0.739170013608192	Y-27632
EWSR1	0.167154068813225	0.109204442894611	YK-4-279
ABCB4	-0.540031631404613	3.9435691237692e-08	zosuquidar
